policy_id,scope_type,model_id,policy_group,task_code,policy_kind,initial_trigger_km,recurring_km,initial_trigger_months,recurring_months,trigger_mode,severe_use_multiplier,courier_multiplier,offroad_multiplier,dusty_environment_multiplier,wear_mean_km,wear_sd_km,wear_min_km,wear_max_km,precedence,evidence_level,source_authority,source_model_or_family,source_url,source_page_or_note,confidence,is_manufacturer_exact_interval,is_generator_active,policy_version,notes
POL0553,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CLUTCH_PLATE_INSPECTION,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0554,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CLUTCH_PLATE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.7,0.75,1.0,40000.0,12000.0,15000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0555,GROUP,,ICE_SMALL_SCOOTER_BELT,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0556,GROUP,,ICE_SMALL_SCOOTER_BELT,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0557,GROUP,,ICE_SMALL_SCOOTER_BELT,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0558,GROUP,,ICE_SMALL_SCOOTER_BELT,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0559,GROUP,,ICE_SMALL_SCOOTER_BELT,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0560,GROUP,,ICE_SMALL_SCOOTER_BELT,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0561,GROUP,,ICE_SMALL_SCOOTER_BELT,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0562,GROUP,,ICE_SMALL_SCOOTER_BELT,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0563,GROUP,,ICE_SMALL_SCOOTER_BELT,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0564,GROUP,,ICE_SMALL_SCOOTER_BELT,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0565,GROUP,,ICE_SMALL_SCOOTER_BELT,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0566,GROUP,,ICE_SMALL_SCOOTER_BELT,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0567,GROUP,,ICE_SMALL_SCOOTER_BELT,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0568,GROUP,,ICE_SMALL_SCOOTER_BELT,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0569,GROUP,,ICE_SMALL_SCOOTER_BELT,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0570,GROUP,,ICE_SMALL_SCOOTER_BELT,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0571,GROUP,,ICE_SMALL_SCOOTER_BELT,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0572,GROUP,,ICE_SMALL_SCOOTER_BELT,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0573,GROUP,,ICE_SMALL_SCOOTER_BELT,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0574,GROUP,,ICE_SMALL_SCOOTER_BELT,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0575,GROUP,,ICE_SMALL_SCOOTER_BELT,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0576,GROUP,,ICE_SMALL_SCOOTER_BELT,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0577,GROUP,,ICE_SMALL_SCOOTER_BELT,CVT_CASE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0578,GROUP,,ICE_SMALL_SCOOTER_BELT,CVT_BELT_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO/Honda scooter schedules,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0579,GROUP,,ICE_SMALL_SCOOTER_BELT,CVT_BELT_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,"Representative table shows belt inspections and replacement around 20,000 km.",MEDIUM,0,1,1.1.0,
POL0580,GROUP,,ICE_SMALL_SCOOTER_BELT,CVT_ROLLER_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase CVT architecture backoff,,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,LOW,0,1,1.1.0,
POL0581,GROUP,,ICE_SMALL_SCOOTER_BELT,CVT_ROLLER_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,22000.0,5000.0,12000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0582,GROUP,,ICE_SMALL_SCOOTER_BELT,FINAL_GEAR_OIL_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,Honda PCX/KYMCO representative schedules,CVT scooter architecture backoff,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX explicitly has 2-year reduction-oil replacement; km cadence is a simulation backoff.,LOW,0,1,1.1.0,
POL0583,MODEL,BAJAJ_NS200,,ENGINE_OIL_CHANGE,SCHEDULED,750.0,5000.0,6.0,6.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,"Table: 500-750 km, then ~5,000 km steps; oil replacement at every service point.",HIGH,1,1,1.1.0,
POL0584,MODEL,BAJAJ_NS200,,OIL_FILTER_CHANGE,SCHEDULED,750.0,5000.0,6.0,6.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Oil and oil filter listed together as replacement.,HIGH,1,1,1.1.0,
POL0585,MODEL,BAJAJ_NS200,,AIR_FILTER_CLEAN,SCHEDULED,750.0,5000.0,6.0,6.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0586,MODEL,BAJAJ_NS200,,AIR_FILTER_CHANGE,SCHEDULED,10000.0,10000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,"Replacement at 10k, 20k, 30k.",HIGH,1,1,1.1.0,
POL0587,MODEL,BAJAJ_NS200,,SPARK_PLUG_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0588,MODEL,BAJAJ_NS200,,SPARK_PLUG_CHANGE,SCHEDULED,20000.0,20000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0589,MODEL,BAJAJ_NS200,,FUEL_FILTER_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0590,MODEL,BAJAJ_NS200,,FUEL_FILTER_CHANGE,SCHEDULED,15000.0,15000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0591,MODEL,BAJAJ_NS200,,VALVE_CLEARANCE_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0592,MODEL,BAJAJ_NS200,,COOLANT_LEVEL_CHECK,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0593,MODEL,BAJAJ_NS200,,COOLANT_CHANGE,SCHEDULED,30000.0,30000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0594,MODEL,BAJAJ_NS200,,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Manual explicitly states chain cleaning spray every 500 km.,HIGH,1,1,1.1.0,
POL0595,MODEL,BAJAJ_NS200,,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_DERIVED,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Simulation cadence derived from 500 km chain-cleaning instruction.,MEDIUM,0,1,1.1.0,
POL0596,MODEL,BAJAJ_NS200,,CHAIN_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0597,MODEL,BAJAJ_NS200,,BATTERY_TEST,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0598,MODEL,BAJAJ_NS200,,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0599,MODEL,BAJAJ_NS200,,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0600,MODEL,BAJAJ_NS200,,BRAKE_FLUID_CHECK,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0601,MODEL,BAJAJ_NS200,,BRAKE_FLUID_CHANGE,SCHEDULED,30000.0,30000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0602,MODEL,BAJAJ_NS200,,FORK_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0603,MODEL,BAJAJ_NS200,,STEERING_BEARING_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0604,MODEL,BAJAJ_NS200,,WHEEL_BEARING_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0605,MODEL,BAJAJ_NS200,,GENERAL_SAFETY_INSPECTION,SCHEDULED,750.0,5000.0,,,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Bajaj Türkiye owner manual,Pulsar 200NS UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,HIGH,1,1,1.1.0,
POL0606,MODEL,HONDA_PCX125,,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"Schedule uses 1, 6, 12, 18, 24, 30, 36k service axis; Honda states 12 months or manual km limit.",HIGH,1,1,1.1.0,
POL0607,MODEL,HONDA_PCX125,,AIR_FILTER_CHANGE,SCHEDULED,12000.0,12000.0,,,KM_ONLY,0.75,1.0,1.0,0.5,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Replacement cadence derived from table symbols; service more often in wet/dusty use.,MEDIUM,0,1,1.1.0,
POL0608,MODEL,HONDA_PCX125,,SPARK_PLUG_INSPECTION,SCHEDULED,6000.0,6000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,MEDIUM,0,1,1.1.0,
POL0609,MODEL,HONDA_PCX125,,SPARK_PLUG_CHANGE,SCHEDULED,24000.0,24000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Replacement point interpreted from table; re-check before production OEM policy.,MEDIUM,0,1,1.1.0,
POL0610,MODEL,HONDA_PCX125,,VALVE_CLEARANCE_INSPECTION,SCHEDULED,6000.0,6000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,MEDIUM,0,1,1.1.0,
POL0611,MODEL,HONDA_PCX125,,COOLANT_CHANGE,SCHEDULED,,,,36.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Schedule explicitly lists radiator coolant regular replacement: 3 years.,HIGH,1,1,1.1.0,
POL0612,MODEL,HONDA_PCX125,,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Schedule explicitly lists brake fluid regular replacement: 2 years.,HIGH,1,1,1.1.0,
POL0613,MODEL,HONDA_PCX125,,FINAL_GEAR_OIL_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Schedule explicitly lists reduction oil regular replacement: 2 years.,HIGH,1,1,1.1.0,
POL0614,MODEL,HONDA_PCX125,,CVT_BELT_INSPECTION,SCHEDULED,12000.0,12000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,MEDIUM,0,1,1.1.0,
POL0615,MODEL,HONDA_PCX125,,CVT_BELT_CHANGE,SCHEDULED,24000.0,24000.0,,,KM_ONLY,1.0,1.0,1.0,1.0,,,,,100,MODEL_TABLE_DERIVED,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,Replacement event inferred from table symbols; keep MEDIUM confidence.,MEDIUM,0,1,1.1.0,
POL0616,MODEL,HONDA_PCX125,,GENERAL_SAFETY_INSPECTION,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
POL0617,MODEL,HONDA_PCX125,,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
POL0618,MODEL,HONDA_PCX125,,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
POL0619,MODEL,HONDA_PCX125,,FRONT_TIRE_INSPECTION,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
POL0620,MODEL,HONDA_PCX125,,REAR_TIRE_INSPECTION,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
POL0621,MODEL,HONDA_PCX125,,BATTERY_TEST,SCHEDULED,,6000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,100,VERIFIED_MODEL,Honda Türkiye owner manual,PCX125,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,HIGH,1,1,1.1.0,
